STREET_NUM,STREET_NAME,STREET_DIRECTION,POSTAL,WARD_NUMBER,WARD_NAME
27,SHERBOURNE,N,M4W,11,University-Rosedale
29,SHERBOURNE,N,M4W,11,University-Rosedale
33,SHERBOURNE,N,M4W,11,University-Rosedale
35,SHERBOURNE,N,M4W,11,University-Rosedale
200,BENNY STARK, ,   ,09,Davenport
119,BENNY STARK, ,   ,09,Davenport
121,BENNY STARK, ,   ,09,Davenport
123,BENNY STARK, ,   ,09,Davenport
125,BENNY STARK, ,   ,09,Davenport
144,BENNY STARK, ,   ,09,Davenport
160,BENNY STARK, ,   ,09,Davenport
65,MC CORMACK, ,M6N,05,York South-Weston
25,IMPERIAL, ,M5P,12,Toronto-St. Paul's
122,PETER, ,M5V,10,Spadina-Fort York
359,RICHMOND,W,M5V,10,Spadina-Fort York
357,RICHMOND,W,M5V,10,Spadina-Fort York
128,PETER, ,M5V,10,Spadina-Fort York
126,PETER, ,M5V,10,Spadina-Fort York
124,PETER, ,M5V,10,Spadina-Fort York
23,LASCELLES, ,M4V,12,Toronto-St. Paul's
17,LASCELLES, ,M4V,12,Toronto-St. Paul's
19,LASCELLES, ,M4V,12,Toronto-St. Paul's
21,LASCELLES, ,M4V,12,Toronto-St. Paul's
25,LASCELLES, ,M4V,12,Toronto-St. Paul's
23,LASCELLES, ,M4V,12,Toronto-St. Paul's
17,LASCELLES, ,M4V,12,Toronto-St. Paul's
19,LASCELLES, ,M4V,12,Toronto-St. Paul's
183,AVENUE, ,M5R,11,University-Rosedale
185,AVENUE, ,M5R,11,University-Rosedale
189,AVENUE, ,   ,11,University-Rosedale
111,PEARS, ,   ,11,University-Rosedale
109,PEARS, ,M5R,11,University-Rosedale
16,BURNHAMTHORPE, ,M9A,03,Etobicoke-Lakeshore
1745-1753,ALBION, ,M9V,01,Etobicoke North
1303,YONGE, ,M4T,11,University-Rosedale
1660,BLOOR,W,M6P,04,Parkdale-High Park
25,THE WEST MALL, ,M9C,03,Etobicoke-Lakeshore
40,EGLINTON, ,M1L,20,Scarborough Southwest
40,EGLINTON, ,M1L,20,Scarborough Southwest
41-75,FOUR WINDS, ,M3J,07,Humber River-Black Creek
225,QUEEN,E,M5A,13,Toronto Centre
229,QUEEN,E,M5A,13,Toronto Centre
122,SHERBOURNE, ,M5A,13,Toronto Centre
120,SHERBOURNE, ,M5A,13,Toronto Centre
227,QUEEN,E,M5A,13,Toronto Centre
124,SHERBOURNE, ,   ,13,Toronto Centre
134,SHERBOURNE, ,M5A,13,Toronto Centre
82,BERKELEY, ,M5A,13,Toronto Centre
90,ISABELLA, ,M4Y,13,Toronto Centre
90,ISABELLA, ,M4Y,13,Toronto Centre
3900,WESTON, ,   ,07,Humber River-Black Creek
1 X,AUDLEY, ,M8Y,03,Etobicoke-Lakeshore
1,AUDLEY, ,M8Y,03,Etobicoke-Lakeshore
10,AUDLEY, ,M8Y,03,Etobicoke-Lakeshore
29,PORTLAND, ,M8Y,03,Etobicoke-Lakeshore
31,PORTLAND, ,M5V,10,Spadina-Fort York
59,PORTLAND, ,M8Y,03,Etobicoke-Lakeshore
71,PORTLAND, ,M5V,10,Spadina-Fort York
116,TURNBERRY, ,M6N,09,Davenport
200,BENNY STARK, ,   ,09,Davenport
116,TURNBERRY, ,M6N,09,Davenport
123,BENNY STARK, ,   ,09,Davenport
144,BENNY STARK, ,   ,09,Davenport
160,BENNY STARK, ,   ,09,Davenport
125,BENNY STARK, ,   ,09,Davenport
113,SHORNCLIFFE, ,M8Z,03,Etobicoke-Lakeshore
115,SHORNCLIFFE, ,M8Z,03,Etobicoke-Lakeshore
119,SHORNCLIFFE, ,M8Z,03,Etobicoke-Lakeshore
127,SHORNCLIFFE, ,M8Z,03,Etobicoke-Lakeshore
218,DUNDAS,E,M5A,13,Toronto Centre
279 1/2,GEORGE, ,M5A,13,Toronto Centre
212,DUNDAS,E,M5A,13,Toronto Centre
208,BLOOR,W,M5S,11,University-Rosedale
2450,VICTORIA PARK, ,M2J,17,Don Valley North
1467,BATHURST, ,M5P,12,Toronto-St. Paul's
1500,ST CLAIR,W,M6E,09,Davenport
36,CALEDONIA, ,M6E,09,Davenport
34,CALEDONIA, ,M6E,09,Davenport
32,CALEDONIA, ,M6E,09,Davenport
20,CALEDONIA, ,   ,09,Davenport
1520,ST CLAIR,W,M6E,09,Davenport
182,SPADINA, ,M5T,10,Spadina-Fort York
76,WILLIAM DUNCAN, ,   ,06,York Centre
78,WILLIAM DUNCAN, ,   ,06,York Centre
82,WILLIAM DUNCAN, ,   ,06,York Centre
84,WILLIAM DUNCAN, ,   ,06,York Centre
86,WILLIAM DUNCAN, ,   ,06,York Centre
88,WILLIAM DUNCAN, ,   ,06,York Centre
225,QUEEN,E,M5A,13,Toronto Centre
229,QUEEN,E,M5A,13,Toronto Centre
122,SHERBOURNE, ,M5A,13,Toronto Centre
120,SHERBOURNE, ,M5A,13,Toronto Centre
227,QUEEN,E,M5A,13,Toronto Centre
620,THE EAST MALL, ,M9B,02,Etobicoke Centre
63,WIDDICOMBE HILL, ,M9R,02,Etobicoke Centre
5000,JANE, ,M3N,07,Humber River-Black Creek
360,HULLMAR, ,M3N,07,Humber River-Black Creek
360,HULLMAR, ,M3N,07,Humber River-Black Creek
71,PORTLAND, ,M8Y,03,Etobicoke-Lakeshore
71,PORTLAND, ,M5V,10,Spadina-Fort York
300,SIDNEY BELSEY, ,   ,05,York South-Weston
316,CAMPBELL, ,M6P,09,Davenport
545,LAKE SHORE,W,M5V,10,Spadina-Fort York
545,LAKE SHORE,W,M5V,10,Spadina-Fort York
2194,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
23,PARK LAWN, ,M8Y,03,Etobicoke-Lakeshore
150,EGLINTON,E,M4P,12,Toronto-St. Paul's
412,MARLEE, ,M6B,08,Eglinton-Lawrence
285,HILLMOUNT, ,M6B,08,Eglinton-Lawrence
283,HILLMOUNT, ,M6B,08,Eglinton-Lawrence
281,HILLMOUNT, ,M6B,08,Eglinton-Lawrence
414,MARLEE, ,M6B,08,Eglinton-Lawrence
2450,VICTORIA PARK, ,M2J,17,Don Valley North
2345,YONGE, ,M4P,12,Toronto-St. Paul's
2028,YONGE, ,M4S,12,Toronto-St. Paul's
2030,YONGE, ,M4S,12,Toronto-St. Paul's
2032,YONGE, ,M4S,12,Toronto-St. Paul's
2034,YONGE, ,M4S,12,Toronto-St. Paul's
2036,YONGE, ,M4S,12,Toronto-St. Paul's
2038,YONGE, ,M4S,12,Toronto-St. Paul's
2040,YONGE, ,M4S,12,Toronto-St. Paul's
2046,YONGE, ,M4S,12,Toronto-St. Paul's
2010,YONGE, ,M4S,12,Toronto-St. Paul's
2042,YONGE, ,M4S,12,Toronto-St. Paul's
2026,YONGE, ,M4S,12,Toronto-St. Paul's
2044,YONGE, ,M4S,12,Toronto-St. Paul's
2028,YONGE, ,M4S,12,Toronto-St. Paul's
90,WILLIAM DUNCAN, ,   ,06,York Centre
92,WILLIAM DUNCAN, ,   ,06,York Centre
94,WILLIAM DUNCAN, ,   ,06,York Centre
96,WILLIAM DUNCAN, ,   ,06,York Centre
98,WILLIAM DUNCAN, ,   ,06,York Centre
100,WILLIAM DUNCAN, ,   ,06,York Centre
102,WILLIAM DUNCAN, ,   ,06,York Centre
68 A,LONG BRANCH, ,M8W,03,Etobicoke-Lakeshore
2720,DUNDAS,W,M6P,04,Parkdale-High Park
21,LASCELLES, ,M4V,12,Toronto-St. Paul's
25,LASCELLES, ,M4V,12,Toronto-St. Paul's
56,FIELDWAY, ,M8Z,03,Etobicoke-Lakeshore
104,WILLIAM DUNCAN, ,   ,06,York Centre
106,WILLIAM DUNCAN, ,   ,06,York Centre
5000,JANE, ,M3N,07,Humber River-Black Creek
3453,VICTORIA PARK, ,M1W,22,Scarborough-Agincourt
50-68,MORECAMBE, ,M1W,22,Scarborough-Agincourt
5238,DUNDAS,W,M9B,03,Etobicoke-Lakeshore
28,JOPLING,S,M9B,03,Etobicoke-Lakeshore
111,STRACHAN, ,M6J,10,Spadina-Fort York
419,COXWELL, ,M4L,19,Beaches-East York
13,CUMMINGS, ,   ,14,Toronto-Danforth
2,SECORD, ,M4C,19,Beaches-East York
123,GARRATT, ,M3K,06,York Centre
150,SHERWAY, ,M9C,03,Etobicoke-Lakeshore
26,GREENBRIAR, ,M2K,17,Don Valley North
109,ERSKINE, ,M4P,15,Don Valley West
36,EGLINTON,W,M4R,08,Eglinton-Lawrence
25,AUDLEY, ,   ,03,Etobicoke-Lakeshore
124,SHERBOURNE, ,   ,13,Toronto Centre
14,STRACHAN, ,M6K,10,Spadina-Fort York
53,EDENBROOK, ,M9A,02,Etobicoke Centre
2756,OLD LESLIE, ,   ,17,Don Valley North
2756,OLD LESLIE, ,   ,17,Don Valley North
36,PARK LAWN, ,M8Y,03,Etobicoke-Lakeshore
2316,GERRARD,E,M4E,19,Beaches-East York
80,CARL HALL, ,   ,06,York Centre
0,DUFFERIN, ,   ,06,York Centre
50,WILSON HEIGHTS, ,   ,06,York Centre
570,WILSON, ,   ,06,York Centre
0,PLEWES, ,   ,06,York Centre
81,HIGHLAND, ,M2L,15,Don Valley West
758,SHEPPARD,W,M3H,06,York Centre
100,JOHN, ,M5V,10,Spadina-Fort York
104,JOHN, ,M5V,10,Spadina-Fort York
60,HAWKSBURY, ,M2K,17,Don Valley North
2,BRIAN CLIFF, ,M3B,15,Don Valley West
475,ROGERS, ,M6M,09,Davenport
43,NORTH, ,M9A,02,Etobicoke Centre
187,HUDSON, ,M4T,11,University-Rosedale
56,LIPPINCOTT, ,M5T,11,University-Rosedale
11,EDMONTON, ,M2J,17,Don Valley North
2,EARL, ,M4Y,13,Toronto Centre
4,EARL, ,M4Y,13,Toronto Centre
6,EARL, ,M4Y,13,Toronto Centre
8,EARL, ,M4Y,13,Toronto Centre
1712,BAYVIEW, ,M4G,15,Don Valley West
1714,BAYVIEW, ,M4G,15,Don Valley West
1716,BAYVIEW, ,M4G,15,Don Valley West
1718,BAYVIEW, ,M4G,15,Don Valley West
1720,BAYVIEW, ,M4G,15,Don Valley West
1722,BAYVIEW, ,M4G,15,Don Valley West
1724,BAYVIEW, ,M4G,15,Don Valley West
1726,BAYVIEW, ,M4G,15,Don Valley West
1728,BAYVIEW, ,M4G,15,Don Valley West
5,MOONSEED, ,   ,20,Scarborough Southwest
7,MOONSEED, ,   ,20,Scarborough Southwest
9,MOONSEED, ,   ,20,Scarborough Southwest
11,MOONSEED, ,   ,20,Scarborough Southwest
13,MOONSEED, ,   ,20,Scarborough Southwest
15,MOONSEED, ,   ,20,Scarborough Southwest
17,MOONSEED, ,   ,20,Scarborough Southwest
1039,DANFORTH, ,M1K,20,Scarborough Southwest
878,YONGE, ,M4W,11,University-Rosedale
9,SCOLLARD, ,M4W,11,University-Rosedale
11,SCOLLARD, ,   ,11,University-Rosedale
407,HURON, ,M5S,11,University-Rosedale
407,HURON, ,M5S,11,University-Rosedale
424,BROOKDALE, ,   ,08,Eglinton-Lawrence
424,BROOKDALE, ,   ,08,Eglinton-Lawrence
424,BROOKDALE, ,   ,08,Eglinton-Lawrence
424,BROOKDALE, ,   ,08,Eglinton-Lawrence
422,BROOKDALE, ,M5M,08,Eglinton-Lawrence
422,BROOKDALE, ,M5M,08,Eglinton-Lawrence
422,BROOKDALE, ,M5M,08,Eglinton-Lawrence
422,BROOKDALE, ,M5M,08,Eglinton-Lawrence
24,INEZ, ,M2M,18,Willowdale
25,INEZ, ,M2M,18,Willowdale
26,INEZ, ,M2M,18,Willowdale
2,OSSINGTON, ,M6J,10,Spadina-Fort York
72,HARDING, ,M6M,05,York South-Weston
74,HARDING, ,M6M,05,York South-Weston
130,OLD KINGSTON, ,M1E,25,Scarborough-Rouge Park
1859,LESLIE, ,M3B,16,Don Valley East
1770,ALBION, ,M9V,01,Etobicoke North
880,BAY, ,M5S,11,University-Rosedale
100,QUEEN,W,M5H,10,Spadina-Fort York
27,HOBSON, ,M4A,16,Don Valley East
391,CHERRY, ,M5A,10,Spadina-Fort York
58,SPADINA, ,M5R,11,University-Rosedale
28,ST THOMAS, ,   ,11,University-Rosedale
25,PINE RIDGE, ,M1M,20,Scarborough Southwest
162,CUMBERLAND, ,M5R,11,University-Rosedale
164,CUMBERLAND, ,M5R,11,University-Rosedale
175,CUMBERLAND, ,M5R,11,University-Rosedale
75,TORYORK, ,M9L,07,Humber River-Black Creek
61,TORYORK, ,M9L,07,Humber River-Black Creek
30,THISTLE DOWN, ,M9V,01,Etobicoke North
224,KING,W,   ,10,Spadina-Fort York
90,NIAGARA, ,M5V,10,Spadina-Fort York
181,MILL, ,M5A,10,Spadina-Fort York
45,KINGSWAY, ,M8X,03,Etobicoke-Lakeshore
68,KIPPENDAVIE, ,M4L,19,Beaches-East York
70,KIPPENDAVIE, ,M4L,19,Beaches-East York
72,KIPPENDAVIE, ,M4L,19,Beaches-East York
1730,BAYVIEW, ,M4G,15,Don Valley West
1732,BAYVIEW, ,M4G,15,Don Valley West
1736,BAYVIEW, ,M4G,15,Don Valley West
1734,BAYVIEW, ,M4G,15,Don Valley West
2,GREEN BELT, ,   ,16,Don Valley East
172,DREWRY, ,M2M,18,Willowdale
1,THELMA, ,M4V,12,Toronto-St. Paul's
1212-1238,KINGSTON, ,M1N,20,Scarborough Southwest
4201-4203,KINGSTON, ,M1E,24,Scarborough-Guildwood
6000,KINGSTON, ,M1C,25,Scarborough-Rouge Park
44-64,EDDYSTONE, ,M3N,07,Humber River-Black Creek
861,ST CLAIR,W,M6C,09,Davenport
12-14,BENTWORTH, ,M6A,08,Eglinton-Lawrence
19,MOONSEED, ,   ,20,Scarborough Southwest
21,MOONSEED, ,   ,20,Scarborough Southwest
23,MOONSEED, ,   ,20,Scarborough Southwest
3624 A,ST CLAIR,E,   ,20,Scarborough Southwest
3624 B,ST CLAIR,E,   ,20,Scarborough Southwest
3626 A,ST CLAIR,E,   ,20,Scarborough Southwest
3626 B,ST CLAIR,E,   ,20,Scarborough Southwest
27,INEZ, ,M2M,18,Willowdale
28,INEZ, ,M2M,18,Willowdale
438,WOBURN, ,M5M,08,Eglinton-Lawrence
438,WOBURN, ,M5M,08,Eglinton-Lawrence
440,WOBURN, ,M5M,08,Eglinton-Lawrence
306,RICHMOND,W,M5V,10,Spadina-Fort York
5000,SHEPPARD,E,M1S,23,Scarborough North
426,UNIVERSITY, ,M5G,10,Spadina-Fort York
230,FINCH,W,M2R,18,Willowdale
230,FINCH,W,M2R,18,Willowdale
9,SUNNYDENE, ,M4N,15,Don Valley West
203,JARVIS, ,M5B,13,Toronto Centre
203,JARVIS, ,M5B,13,Toronto Centre
420,BROOKDALE, ,M5M,08,Eglinton-Lawrence
420,BROOKDALE, ,M5M,08,Eglinton-Lawrence
420,BROOKDALE, ,M5M,08,Eglinton-Lawrence
420,BROOKDALE, ,M5M,08,Eglinton-Lawrence
418,BROOKDALE, ,M5M,08,Eglinton-Lawrence
418,BROOKDALE, ,M5M,08,Eglinton-Lawrence
418,BROOKDALE, ,M5M,08,Eglinton-Lawrence
418,BROOKDALE, ,M5M,08,Eglinton-Lawrence
7,CIRCLE RIDGE, ,M6L,05,York South-Weston
74,KIPPENDAVIE, ,M4L,19,Beaches-East York
76,KIPPENDAVIE, ,M4L,19,Beaches-East York
896,EGLINTON,E,M4G,15,Don Valley West
1000,BAY, ,   ,11,University-Rosedale
1120-1130,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1120,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1130,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1130,CALEDONIA, ,   ,08,Eglinton-Lawrence
1150,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1120-1130,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1120,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1130,CALEDONIA, ,M6A,08,Eglinton-Lawrence
1130,CALEDONIA, ,   ,08,Eglinton-Lawrence
1150,CALEDONIA, ,M6A,08,Eglinton-Lawrence
327,KING,W,M5V,10,Spadina-Fort York
325,KING,W,M5V,10,Spadina-Fort York
4362,BATHURST, ,M3H,06,York Centre
160,BOROUGH, ,M1P,21,Scarborough Centre
250,FRONT,W,M5V,10,Spadina-Fort York
17,DORA, ,M6H,09,Davenport
0,BLOOR,W,   ,09,Davenport
450,DUFFERIN, ,M6K,09,Davenport
575,LAWRENCE,W,M6A,08,Eglinton-Lawrence
577,LAWRENCE,W,M6A,08,Eglinton-Lawrence
70,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
72,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
74,FAIRHOLME, ,M6B,08,Eglinton-Lawrence
429,KIPLING, ,M8Z,03,Etobicoke-Lakeshore
1117,DANFORTH, ,M4J,14,Toronto-Danforth
240,WELLESLEY,E,M4X,13,Toronto Centre
3628 A,ST CLAIR,E,   ,20,Scarborough Southwest
3628 B,ST CLAIR,E,   ,20,Scarborough Southwest
3630 A,ST CLAIR,E,   ,20,Scarborough Southwest
3630 B,ST CLAIR,E,   ,20,Scarborough Southwest
3632 A,ST CLAIR,E,   ,20,Scarborough Southwest
3632 B,ST CLAIR,E,   ,20,Scarborough Southwest
3634 A,ST CLAIR,E,   ,20,Scarborough Southwest
90,EASTDALE, ,M4C,19,Beaches-East York
471,MERTON, ,M4S,15,Don Valley West
643,EGLINTON,W,M5N,12,Toronto-St. Paul's
3670,VICTORIA PARK, ,M2H,17,Don Valley North
359,LAKE PROMENADE, ,M8W,03,Etobicoke-Lakeshore
100,HENDON, ,M2M,18,Willowdale
252,VICTORIA, ,M5B,13,Toronto Centre
1900,DAVENPORT, ,M6N,09,Davenport
21,PRIVET, ,M3M,06,York Centre
191,LONSMOUNT, ,M5P,12,Toronto-St. Paul's
130,EAST LIBERTY, ,   ,10,Spadina-Fort York
105,ARJAY, ,M2L,15,Don Valley West
6,GLEN RUSH, ,M5N,08,Eglinton-Lawrence
114,THREE VALLEYS, ,M3A,16,Don Valley East
975,KENNEDY, ,M1P,21,Scarborough Centre
975,KENNEDY, ,M1P,21,Scarborough Centre
3600,KINGSTON, ,M1M,24,Scarborough-Guildwood
8,CARDELL, ,M9N,05,York South-Weston
6,CARDELL, ,M9N,05,York South-Weston
208,ELMWOOD, ,M2N,18,Willowdale
208,ELMWOOD, ,M2N,18,Willowdale
3662,MIDLAND, ,M1V,22,Scarborough-Agincourt
20,MARINA, ,M8W,03,Etobicoke-Lakeshore
2274,WESTON, ,M9N,05,York South-Weston
1340,LESLIE, ,M3C,15,Don Valley West
650,YONGE, ,M4Y,13,Toronto Centre
76,HIGH, ,M8Y,03,Etobicoke-Lakeshore
27,SPRING GARDEN, ,M8Z,03,Etobicoke-Lakeshore
724,SHEPPARD,W,M3H,06,York Centre
724,SHEPPARD,W,M3H,06,York Centre
1603,EGLINTON,W,M6E,12,Toronto-St. Paul's
760,SHEPPARD,W,M3H,06,York Centre
764,SHEPPARD,W,M3H,06,York Centre
2520,BIRCHMOUNT, ,M1T,22,Scarborough-Agincourt
237,TORYORK, ,M9L,07,Humber River-Black Creek
34,HILLSIDE, ,M4K,14,Toronto-Danforth
210,SIMCOE, ,   ,10,Spadina-Fort York
94,MONTGOMERY, ,M9A,02,Etobicoke Centre
16,SPEARS, ,M6N,05,York South-Weston
393,SPRING GARDEN, ,M2N,18,Willowdale
3600,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
3560,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
1277,YORK MILLS, ,M3A,16,Don Valley East
2230,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
2952,BAYVIEW, ,M2N,18,Willowdale
2147,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
477,MOUNT PLEASANT, ,M4S,15,Don Valley West
761,DUNDAS,E,M5A,13,Toronto Centre
1410,EGLINTON,W,M6C,08,Eglinton-Lawrence
6,FOREST HILL, ,M4V,12,Toronto-St. Paul's
202,ST CLAIR,W,M4V,12,Toronto-St. Paul's
204,ST CLAIR,W,M4V,12,Toronto-St. Paul's
206,ST CLAIR,W,M4V,12,Toronto-St. Paul's
208,ST CLAIR,W,M4V,12,Toronto-St. Paul's
2812,BAYVIEW, ,M2K,18,Willowdale
2814,BAYVIEW, ,M2K,18,Willowdale
2816,BAYVIEW, ,M2K,18,Willowdale
140,MERTON, ,M4S,12,Toronto-St. Paul's
80,ST GEORGE, ,M8Z,03,Etobicoke-Lakeshore
1111,DANFORTH, ,M4J,14,Toronto-Danforth
3634 B,ST CLAIR,E,   ,20,Scarborough Southwest
3636 A,ST CLAIR,E,   ,20,Scarborough Southwest
3636 B,ST CLAIR,E,   ,20,Scarborough Southwest
3638 A,ST CLAIR,E,   ,20,Scarborough Southwest
3638 B,ST CLAIR,E,   ,20,Scarborough Southwest
3640 A,ST CLAIR,E,   ,20,Scarborough Southwest
3640 B,ST CLAIR,E,   ,20,Scarborough Southwest
2270,WESTON, ,M9N,05,York South-Weston
2270,WESTON, ,M9N,05,York South-Weston
25,MONTRESSOR, ,M2P,15,Don Valley West
740,EGLINTON,W,M5N,08,Eglinton-Lawrence
740,EGLINTON,W,M5N,08,Eglinton-Lawrence
1,YONGE, ,M5E,10,Spadina-Fort York
12,MC MURRICH, ,M5R,11,University-Rosedale
276,SEARLE, ,M3H,06,York Centre
301,WESTON, ,   ,05,York South-Weston
85,LAIRD, ,M4G,15,Don Valley West
85,LAIRD, ,M4G,15,Don Valley West
38,BASSANO, ,M2N,18,Willowdale
102,PETER, ,M5V,10,Spadina-Fort York
108,PETER, ,M5V,10,Spadina-Fort York
114,PETER, ,M5V,10,Spadina-Fort York
118,PETER, ,M5V,10,Spadina-Fort York
145 A,BANNOCKBURN, ,M5M,08,Eglinton-Lawrence
145 A,BANNOCKBURN, ,M5M,08,Eglinton-Lawrence
149,ELDER, ,M3H,06,York Centre
4420-4460,CHESSWOOD, ,M3J,06,York Centre
2699,KEELE, ,M3M,06,York Centre
20,SCARSDALE, ,   ,16,Don Valley East
2970,JANE, ,M3N,07,Humber River-Black Creek
25,HIGH MEADOW, ,   ,07,Humber River-Black Creek
31,FALLINGBROOK, ,M1N,20,Scarborough Southwest
1415,KENNEDY, ,M1P,21,Scarborough Centre
30,REGENT, ,M5A,13,Toronto Centre
674,BAY, ,   ,11,University-Rosedale
840,QUEENS PLATE, ,   ,01,Etobicoke North
524,ST CLAIR,W,M6C,12,Toronto-St. Paul's
528,ST CLAIR,W,M6C,12,Toronto-St. Paul's
534,ST CLAIR,W,M6C,12,Toronto-St. Paul's
95,BATHURST, ,M5V,10,Spadina-Fort York
54,RAVENSCREST, ,M9B,02,Etobicoke Centre
4726-4728,YONGE, ,M2N,18,Willowdale
100,RANLEIGH, ,M4N,15,Don Valley West
352,FRONT,W,   ,10,Spadina-Fort York
1973-1991,VICTORIA PARK, ,M1R,21,Scarborough Centre
1,ADRA VILLAWAY, ,M2J,17,Don Valley North
55,YPRES, ,M6M,05,York South-Weston
3250,BLOOR,W,M8X,03,Etobicoke-Lakeshore
3300,BLOOR,W,M8X,03,Etobicoke-Lakeshore
87,PETMAN, ,M4S,15,Don Valley West
441,JANE, ,M6S,04,Parkdale-High Park
3360,KINGSTON, ,M1M,20,Scarborough Southwest
3360,KINGSTON, ,M1M,20,Scarborough Southwest
86,SOUDAN, ,M4S,12,Toronto-St. Paul's
44,DUNFIELD, ,M4S,12,Toronto-St. Paul's
33,HOLLY, ,M4S,12,Toronto-St. Paul's
88,SOUDAN, ,M4S,12,Toronto-St. Paul's
6,BAYTREE, ,M2L,15,Don Valley West
75,THE DONWAY,W,M3C,16,Don Valley East
2968,ISLINGTON, ,M9L,07,Humber River-Black Creek
3642 A,ST CLAIR,E,   ,20,Scarborough Southwest
3642 B,ST CLAIR,E,   ,20,Scarborough Southwest
3644 A,ST CLAIR,E,   ,20,Scarborough Southwest
3644 B,ST CLAIR,E,   ,20,Scarborough Southwest
3644 C,ST CLAIR,E,   ,20,Scarborough Southwest
556,MIDLAND, ,   ,20,Scarborough Southwest
558,MIDLAND, ,   ,20,Scarborough Southwest
350,ADELAIDE,W,M5V,10,Spadina-Fort York
352,ADELAIDE,W,M5V,10,Spadina-Fort York
354,ADELAIDE,W,M5V,10,Spadina-Fort York
14,MC MURRICH, ,M5R,11,University-Rosedale
18,MC MURRICH, ,M5R,11,University-Rosedale
20,MC MURRICH, ,M5R,11,University-Rosedale
22,MC MURRICH, ,M5R,11,University-Rosedale
4,MASSEY, ,M4C,19,Beaches-East York
180,TEDDINGTON PARK, ,M4N,15,Don Valley West
0,SHEPPARD,E,   ,25,Scarborough-Rouge Park
0,SHEPPARD,E,   ,25,Scarborough-Rouge Park
1972,EGLINTON,E,M1L,21,Scarborough Centre
1351,BAYVIEW, ,M4G,15,Don Valley West
1365,BAYVIEW, ,M4G,15,Don Valley West
15,GREEN VALLEY, ,M2P,15,Don Valley West
10,HARROW, ,M6M,05,York South-Weston
60,JOHN, ,M9N,10,Spadina-Fort York
2147,LAKE SHORE,W,M8V,03,Etobicoke-Lakeshore
3563,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
3563,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
3563,LAKE SHORE,W,M8W,03,Etobicoke-Lakeshore
92,KENHAR, ,M9L,07,Humber River-Black Creek
3,HARCROFT, ,M6S,04,Parkdale-High Park
321,CUMMER, ,M2M,18,Willowdale
4362,BATHURST, ,M3H,06,York Centre
21,FERRIS, ,M4B,19,Beaches-East York
545,WILSON, ,M3H,06,York Centre
30,WESTON, ,M6N,05,York South-Weston
507,CENTENNIAL, ,M1C,25,Scarborough-Rouge Park
515 R,CENTENNIAL, ,   ,25,Scarborough-Rouge Park
26,ALDERBROOK, ,M3B,15,Don Valley West
6,HOCKLEY, ,M3A,16,Don Valley East
2411,LAWRENCE,E,M1P,21,Scarborough Centre
2823,KEELE, ,M3M,06,York Centre
1-2,MEADOWGLEN, ,M1G,24,Scarborough-Guildwood
56,LIPPINCOTT, ,M5T,11,University-Rosedale
145 B,BANNOCKBURN, ,M5M,08,Eglinton-Lawrence
145 B,BANNOCKBURN, ,M5M,08,Eglinton-Lawrence
2972,ISLINGTON, ,M9L,07,Humber River-Black Creek
2974,ISLINGTON, ,M9L,07,Humber River-Black Creek
3879,BLOOR,W,M9B,03,Etobicoke-Lakeshore
60,MC CAUL, ,M5T,10,Spadina-Fort York
10,STEPHANIE, ,   ,10,Spadina-Fort York
40,MC CAUL, ,   ,10,Spadina-Fort York
52,MC CAUL, ,M5T,10,Spadina-Fort York
5,GRANGE, ,   ,10,Spadina-Fort York
56,MC CAUL, ,M5T,10,Spadina-Fort York
50,MC CAUL, ,   ,10,Spadina-Fort York
48,MC CAUL, ,   ,10,Spadina-Fort York
48-50,MC CAUL, ,   ,10,Spadina-Fort York
46,MC CAUL, ,   ,10,Spadina-Fort York
16,SPADINA, ,M5V,10,Spadina-Fort York
444,FRONT,W,M5V,10,Spadina-Fort York
450,FRONT,W,M5V,10,Spadina-Fort York
462,FRONT,W,M5V,10,Spadina-Fort York
6,SPADINA, ,M5V,10,Spadina-Fort York
560,MIDLAND, ,   ,20,Scarborough Southwest
562,MIDLAND, ,   ,20,Scarborough Southwest
564,MIDLAND, ,   ,20,Scarborough Southwest
566,MIDLAND, ,   ,20,Scarborough Southwest
568,MIDLAND, ,   ,20,Scarborough Southwest
570,MIDLAND, ,   ,20,Scarborough Southwest
576,MIDLAND, ,   ,20,Scarborough Southwest
55,PLYMBRIDGE, ,M2P,15,Don Valley West
115,LAIRD, ,M4G,15,Don Valley West
115,LAIRD, ,M4G,15,Don Valley West
36,DONWOODS, ,M4N,15,Don Valley West
500,CONSUMERS, ,M2J,17,Don Valley North
