_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
399,2508,784,OLD YONGE PARKETTE,Park,None,143 OLD YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2508/index.html,"{""coordinates"": [[312903.6856294964, 4845016.906016049]], ""type"": ""MultiPoint""}"
400,2366,1343,HEARST CIRCLE PARKETTE,Park,None,108 HEARST CIR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2366/index.html,"{""coordinates"": [[305169.9348856561, 4839809.162117845]], ""type"": ""MultiPoint""}"
401,2343,892,ROSENEATH PARK,Park,Playground,15 GLENHURST AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2343/index.html,"{""coordinates"": [[310081.20697279257, 4838017.613327397]], ""type"": ""MultiPoint""}"
402,2547,1091,WATER'S EDGE PROMENADE,Park,Beach,115 QUEENS QUAY E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2547/index.html,"{""coordinates"": [[315753.8938679949, 4833780.828955568]], ""type"": ""MultiPoint""}"
403,505,57,BALMORAL PARK,Park,"Pickleball Court, Playground, Tennis Court",170 FAYWOOD BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/505/index.html,"{""coordinates"": [[308836.5133506622, 4844989.9151127]], ""type"": ""MultiPoint""}"
404,73,48,ART EGGLETON PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",323 HARBORD ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/73/index.html,"{""coordinates"": [[311385.0566840086, 4835488.133749454]], ""type"": ""MultiPoint""}"
405,2230,2073,FRED YOUNG PARK,Park,None,440 COOK RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2230/index.html,"{""coordinates"": [[304368.13719820546, 4847443.352776113]], ""type"": ""MultiPoint""}"
406,424,1021,HOWARD TALBOT PARK,Park,"Ball Diamond, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",635 EGLINTON AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/424/index.html,"{""coordinates"": [[314974.0941749703, 4841190.317650955]], ""type"": ""MultiPoint""}"
407,2632,1982,SUNNYPOINT - NEILSON PARK,Park,None,55 SUNNYPOINT CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2632/index.html,"{""coordinates"": [[326547.74012753885, 4841597.178312377]], ""type"": ""MultiPoint""}"
408,837,1043,TOM RILEY PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court, Washroom",4725 DUNDAS ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/837/index.html,"{""coordinates"": [[303043.3811408147, 4834278.652151632]], ""type"": ""MultiPoint""}"
409,3737,61102,120 QUEENS QUAY E PARK,Park,None,120 QUEENS QUAY E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3737/index.html,"{""coordinates"": [[315373.2139367927, 4833826.743956007]], ""type"": ""MultiPoint""}"
410,69,914,S.A.D.R.A. PARK,Park,"Outdoor Dry Pad, Outdoor Fitness Equipment, Playground",455 OLD WESTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/69/index.html,"{""coordinates"": [[307851.70935301745, 4837298.783505656]], ""type"": ""MultiPoint""}"
411,2140,1188,BELMONT PARKETTE,Park,None,105 BELMONT ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2140/index.html,"{""coordinates"": [[313470.06735183235, 4837200.762396706]], ""type"": ""MultiPoint""}"
412,1069,415,GLEN CEDAR PARK,Park,Playground,50 GLEN CEDAR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1069/index.html,"{""coordinates"": [[310507.45193077886, 4839517.03505037]], ""type"": ""MultiPoint""}"
413,2713,252,DALLINGTON PARK,Park,Playground,32 GLENTWORTH RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2713/index.html,"{""coordinates"": [[316365.7140925985, 4848414.680332278]], ""type"": ""MultiPoint""}"
414,1453,44,ARENA GARDENS,Park,Playground,78 MUTUAL ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1453/index.html,"{""coordinates"": [[314837.0310613251, 4835110.411738908]], ""type"": ""MultiPoint""}"
415,177,739,MOSS PARK,Park,"Ball Diamond, Basketball Court, Playground, Sports Field, Tennis Court",150 SHERBOURNE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/177/index.html,"{""coordinates"": [[315199.45699480886, 4835020.911746671]], ""type"": ""MultiPoint""}"
416,2441,1541,TOMMY THOMPSON PARK,Park,Washroom,1 LESLIE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2441/index.html,"{""coordinates"": [[318575.3043382548, 4832576.576106538]], ""type"": ""MultiPoint""}"
417,158,969,SONYA'S PARK,Park,Playground,63 OXFORD ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/158/index.html,"{""coordinates"": [[312704.03044097574, 4835116.057786148]], ""type"": ""MultiPoint""}"
418,876,1107,WESTGROVE PARK,Park,"Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Sports Field, Tennis Court",15 REDGRAVE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/876/index.html,"{""coordinates"": [[299345.04488013685, 4837987.178571691]], ""type"": ""MultiPoint""}"
419,382,774,OAK STREET PARK,Park,"Basketball Court, Playground",165 RIVER ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/382/index.html,"{""coordinates"": [[316242.48582715215, 4835810.441581998]], ""type"": ""MultiPoint""}"
420,454,1137,WINSLOW - DALESFORD PARKETTE,Park,Playground,107 WESLEY ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/454/index.html,"{""coordinates"": [[304953.8617431694, 4831676.171573982]], ""type"": ""MultiPoint""}"
421,110,546,JEFF SLOAN PLAYGROUND,Park,Playground,137 R KINGSTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/110/index.html,"{""coordinates"": [[320127.94415727374, 4836748.411325849]], ""type"": ""MultiPoint""}"
422,745,885,RODING PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",600 RODING ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/745/index.html,"{""coordinates"": [[305348.0029265903, 4843062.035534222]], ""type"": ""MultiPoint""}"
423,1456,1252,CUDIA PARK,Park,None,70 MEADOWCLIFFE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1456/index.html,"{""coordinates"": [[327196.23003235884, 4842460.653143287]], ""type"": ""MultiPoint""}"
424,28,1009,SUNNYBROOK PARK,Park,"Cricket Pitch Field, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Sports Field, Washroom",1132 LESLIE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/28/index.html,"{""coordinates"": [[315943.8510336587, 4842550.989386322]], ""type"": ""MultiPoint""}"
425,296,181,CHARLES G. WILLIAMS PARK,Park,"Basketball Court, Playground",75 WABASH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/296/index.html,"{""coordinates"": [[309381.19201048295, 4834151.326033156]], ""type"": ""MultiPoint""}"
426,464,1354,HUMBER MARSHES,Park,None,2595 BLOOR ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/464/index.html,"{""coordinates"": [[305980.3526008756, 4833492.688226744]], ""type"": ""MultiPoint""}"
427,183,980,ST. ANDREW'S PLAYGROUND,Park,"Dog Off-Leash Area, Playground",450 ADELAIDE ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/183/index.html,"{""coordinates"": [[312948.26937358145, 4834055.8769699475]], ""type"": ""MultiPoint""}"
428,851,709,LEN BRAITHWAITE PARK,Park,"Playground, Sports Field",490 SILVERSTONE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/851/index.html,"{""coordinates"": [[297120.73241621477, 4844408.390476697]], ""type"": ""MultiPoint""}"
429,2092,391,FUTURA PARKETTE,Park,Playground,175 ARLETA AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2092/index.html,"{""coordinates"": [[304187.17918331217, 4845336.7321550585]], ""type"": ""MultiPoint""}"
430,233,1493,ROYCROFT PARK LANDS,Park,None,150 BOULTON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/233/index.html,"{""coordinates"": [[312439.54855002434, 4837862.18630198]], ""type"": ""MultiPoint""}"
431,2712,237,COXWELL AVENUE PLAYGROUND,Park,Playground,450 COXWELL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2712/index.html,"{""coordinates"": [[319189.1363416009, 4837504.45221238]], ""type"": ""MultiPoint""}"
432,311,1145,WOODBINE BEACH PARK,Park,"Beach, Outdoor Fitness Equipment, Pickleball Court, Picnic Site, Playground, Washroom",1675 LAKE SHORE BLVD E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/311/index.html,"{""coordinates"": [[320224.5871188913, 4835823.581488774]], ""type"": ""MultiPoint""}"
433,323,1203,BOULTON DRIVE PARKETTE,Park,None,15 BOULTON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/323/index.html,"{""coordinates"": [[312599.9715141764, 4837537.985356207]], ""type"": ""MultiPoint""}"
434,530,890,ROSEDALE RAVINE LANDS,Park,None,450 BLOOR ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/530/index.html,"{""coordinates"": [[314982.6970786481, 4837016.651395289]], ""type"": ""MultiPoint""}"
435,2183,146,CAIRNS AVENUE PARKETTE,Park,None,93 CAIRNS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2183/index.html,"{""coordinates"": [[319679.5792399895, 4836876.830313192]], ""type"": ""MultiPoint""}"
436,988,221,COLONY PARK,Park,Playground,2100 MARTIN GROVE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/988/index.html,"{""coordinates"": [[296898.7634734168, 4845220.287337082]], ""type"": ""MultiPoint""}"
437,848,593,LA ROSE PARK,Park,"Playground, Sports Field",65 LA ROSE AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/848/index.html,"{""coordinates"": [[303361.8631755965, 4838401.891408962]], ""type"": ""MultiPoint""}"
438,829,179,CHARLES BRERETON PARK,Park,None,306 OAKWOOD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/829/index.html,"{""coordinates"": [[309770.3590354392, 4838346.377275742]], ""type"": ""MultiPoint""}"
439,2056,595,LAKE CRESCENT PARK,Park,Playground,55 LAKE CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2056/index.html,"{""coordinates"": [[305277.5786404123, 4829643.614929956]], ""type"": ""MultiPoint""}"
440,2358,1337,GREY ABBEY RAVINE,Park,None,100 MANSE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2358/index.html,"{""coordinates"": [[331276.5204127527, 4846958.98924595]], ""type"": ""MultiPoint""}"
441,2066,1510,SIXTH STREET PARK,Park,None,270 SIXTH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2066/index.html,"{""coordinates"": [[304292.8858127776, 4829508.244975996]], ""type"": ""MultiPoint""}"
442,2395,551,JOEL SWIRSKY PARKETTE,Park,None,20 JOEL SWIRSKY BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2395/index.html,"{""coordinates"": [[308706.32237865287, 4845207.303076922]], ""type"": ""MultiPoint""}"
443,992,514,HUMBERVIEW PARK,Park,Playground,30 PANORAMA CRT,None,https://www.toronto.ca/data/parks/prd/facilities/complex/992/index.html,"{""coordinates"": [[298249.8912359036, 4845315.353290434]], ""type"": ""MultiPoint""}"
444,1002,453,HABITANT PARK,Park,None,3383 WESTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1002/index.html,"{""coordinates"": [[301660.0816291105, 4845226.034230956]], ""type"": ""MultiPoint""}"
445,2641,152,CAPRI PARK,Park,Playground,596 THE EAST MALL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2641/index.html,"{""coordinates"": [[299566.2427732499, 4834915.825114656]], ""type"": ""MultiPoint""}"
446,271,1455,PARKVIEW GARDENS PARKETTE,Park,None,34 PARKVIEW GDNS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/271/index.html,"{""coordinates"": [[307251.58540439786, 4834823.682960762]], ""type"": ""MultiPoint""}"
447,2339,412,GLASGOW STREET PARKETTE,Park,None,11 GLASGOW ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2339/index.html,"{""coordinates"": [[312995.02739119227, 4835204.409763805]], ""type"": ""MultiPoint""}"
448,1051,145,BYNG PARK,Park,"Playground, Sports Field",299 PHARMACY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1051/index.html,"{""coordinates"": [[322197.5018660472, 4840092.249681513]], ""type"": ""MultiPoint""}"
449,2235,235,COULTER AVE PARKETTE,Park,Playground,15 COULTER AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2235/index.html,"{""coordinates"": [[302641.6573509076, 4840537.3280442655]], ""type"": ""MultiPoint""}"
450,208,1015,SUYDAM PARK,Park,Playground,22 RELMAR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/208/index.html,"{""coordinates"": [[311703.9757039455, 4838887.936135603]], ""type"": ""MultiPoint""}"
451,32,996,STANLEY G. GRIZZLE PARK,Park,Playground,21 CHISHOLM AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/32/index.html,"{""coordinates"": [[320701.97110188147, 4838784.242949291]], ""type"": ""MultiPoint""}"
452,1011,441,GREEN MEADOWS PARK - ETOBICOKE YORK,Park,Playground,20 NEWSTEAD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1011/index.html,"{""coordinates"": [[301998.3744179668, 4838406.3214383945]], ""type"": ""MultiPoint""}"
453,1448,1151,WOOLNER PARK,Park,"Basketball Court, Dog Off-Leash Area, Outdoor Fitness Equipment, Playground",735 JANE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1448/index.html,"{""coordinates"": [[305410.43477621453, 4836814.8906464735]], ""type"": ""MultiPoint""}"
454,2633,1530,SYMES - VIELLA PARKETTE,Park,None,66 SYMES RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2633/index.html,"{""coordinates"": [[306543.41657521547, 4836833.954617819]], ""type"": ""MultiPoint""}"
455,2201,178,CHANDOS PARK SOUTH,Park,None,19 CHANDOS AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2201/index.html,"{""coordinates"": [[309536.70304134453, 4836759.769564047]], ""type"": ""MultiPoint""}"
456,15,499,HOME SMITH PARK,Park,"Firepit, Picnic Site, Washroom",4101 DUNDAS ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/15/index.html,"{""coordinates"": [[304696.19886582607, 4835134.137962276]], ""type"": ""MultiPoint""}"
457,2428,1387,LAMBETH CRESCENT PARKETTE,Park,None,27 LAMBETH CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2428/index.html,"{""coordinates"": [[303001.0661830981, 4835848.081872493]], ""type"": ""MultiPoint""}"
458,1748,922,SCARBORO CRESCENT PARK,Park,"Playground, Tennis Court, Washroom",61 UNDERCLIFF DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1748/index.html,"{""coordinates"": [[325608.70326806273, 4840459.7795370985]], ""type"": ""MultiPoint""}"
459,2451,666,MALLOW PARK,Park,"Outdoor Fitness Equipment, Playground",8 MALLOW RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2451/index.html,"{""coordinates"": [[317487.6978069113, 4844627.475981045]], ""type"": ""MultiPoint""}"
460,763,1017,SWEENEY PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",110 SWEENEY DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/763/index.html,"{""coordinates"": [[319621.00241474906, 4844044.1620360995]], ""type"": ""MultiPoint""}"
461,2127,1528,SUNNYDENE PARK,Park,None,1958 BAYVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2127/index.html,"{""coordinates"": [[314485.3742807772, 4842026.084513059]], ""type"": ""MultiPoint""}"
462,348,970,SORAUREN AVENUE PARK,Park,"Ball Diamond, Dog Off-Leash Area, Sports Field, Tennis Court",289 SORAUREN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/348/index.html,"{""coordinates"": [[309393.0050117444, 4834301.29100611]], ""type"": ""MultiPoint""}"
463,863,870,REXLINGTON PARK,Park,"Ball Diamond, Playground",30 BERGAMOT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/863/index.html,"{""coordinates"": [[300017.9938456995, 4841846.35586909]], ""type"": ""MultiPoint""}"
464,2141,1162,ADANAC PARK,Park,None,15 BELMUIR PL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2141/index.html,"{""coordinates"": [[326667.87817042036, 4844358.802817127]], ""type"": ""MultiPoint""}"
465,849,683,MARTINGROVE GARDENS PARK,Park,"Ball Diamond, Playground, Tennis Court",31 LAVINGTON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/849/index.html,"{""coordinates"": [[299694.32283605257, 4838802.874418579]], ""type"": ""MultiPoint""}"
466,1008,1130,WILLOWRIDGE PARK,Park,Playground,10 EARLDOWN DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1008/index.html,"{""coordinates"": [[298960.2129328733, 4837276.033706962]], ""type"": ""MultiPoint""}"
467,1100,923,SCARBOROUGH HEIGHTS PARK,Park,Dog Off-Leash Area,27 FISHLEIGH DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1100/index.html,"{""coordinates"": [[324926.12637637946, 4839896.406653437]], ""type"": ""MultiPoint""}"
468,126,677,MARGARET FAIRLEY PARK,Park,Playground,100 BRUNSWICK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/126/index.html,"{""coordinates"": [[312411.80150377605, 4835595.2087071985]], ""type"": ""MultiPoint""}"
469,2753,307,DUPLEX PARKETTE,Park,None,2906 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2753/index.html,"{""coordinates"": [[312606.18962254503, 4842378.673492827]], ""type"": ""MultiPoint""}"
470,119,613,LAWRENCE PARK RAVINE,Park,"Outdoor Fitness Equipment, Playground, Tennis Court, Washroom",51 ALEXANDER MUIR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/119/index.html,"{""coordinates"": [[312859.66857973527, 4842476.386469676]], ""type"": ""MultiPoint""}"
471,2542,675,HTO PARK WEST,Park,None,375 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2542/index.html,"{""coordinates"": [[313657.6422249029, 4833063.489131188]], ""type"": ""MultiPoint""}"
472,953,1104,WEST HUMBER PARKLAND,Park,"Outdoor Fitness Equipment, Playground",563 ALBION RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/953/index.html,"{""coordinates"": [[299854.2399182375, 4843815.167522084]], ""type"": ""MultiPoint""}"
473,3674,49802,DUFFERIN HILL PARK,Park,None,1200 BRIAR HILL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3674/index.html,"{""coordinates"": [[308685.23027226434, 4840305.014950836]], ""type"": ""MultiPoint""}"
474,2711,28822,AVONSHIRE PARK,Park,Playground,125 HARRISON GARDEN BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2711/index.html,"{""coordinates"": [[312508.91573224537, 4846459.34276814]], ""type"": ""MultiPoint""}"
475,114,604,LANGFORD PARKETTE,Park,"Outdoor Fitness Equipment, Playground",26 LANGFORD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/114/index.html,"{""coordinates"": [[317579.41763570724, 4837846.422188119]], ""type"": ""MultiPoint""}"
476,813,144,BUTTONWOOD PARK,Park,"Pickleball Court, Playground, Tennis Court",30 MULHAM PL,None,https://www.toronto.ca/data/parks/prd/facilities/complex/813/index.html,"{""coordinates"": [[303115.7042106425, 4838009.836484337]], ""type"": ""MultiPoint""}"
